date,close,volume,open,high,low
4/7/15,162.07,3147566,161.67,163.84,161.62
4/6/15,162.04,3465581,159.69,162.8,158.702
4/2/15,160.45,4671478,159.52,162.54,158.89
4/1/15,159.18,3694519,160.23,160.62,158.39
3/31/15,160.5,4254808,161.08,162.33,160.4
3/30/15,162.67,4137986,161.31,163.6,161.25
3/27/15,160.4,3477801,160.79,160.9,159.23
3/26/15,160.59,4391017,159.27,161.25,158.91
3/25/15,159.2,5428222,163.08,163.08,159.2
3/24/15,163,4331090,164.79,164.89,162.9
3/23/15,164.63,5929727,162.77,165.35,162.73
3/20/15,162.88,9001842,160.95,163,160.35
3/19/15,159.81,3871119,159.7,160.92,158.81
3/18/15,159.81,5737794,156.85,160.7,155.8
3/17/15,156.96,3311792,156.2,157.29,155.37
3/16/15,157.08,3749638,155.05,157.09,154.8
3/13/15,154.28,6057170,157.46,157.52,153.4
3/12/15,157.98,4566291,156.27,158.72,156.27
3/11/15,156.8,5709280,158.57,159.14,155.935
3/10/15,157.81,4600260,159.6,160.23,157.81
3/9/15,160.77,5193874,158.2,161.15,158.2
3/6/15,158.5,4538724,160.19,161.44,158.06
3/5/15,161.18,3787426,159.86,161.5,159.703
3/4/15,159.42,3633335,160.54,160.56,158.72
3/3/15,161.03,3234006,160.27,161.75,160
3/2/15,160.48,5910972,161.68,161.89,159.8101
2/27/15,161.94,4403866,161.05,162.29,160.16
2/26/15,160.87,7107766,163.74,164.14,159.77
2/25/15,162.81,4003088,164.94,164.96,162.58
2/24/15,164.83,4048109,162.49,164.99,161.51
2/23/15,162.91,2712218,164.23,164.4,162.5
2/20/15,163.65,3346955,163.64,164.34,162.09
2/19/15,163.89,3504269,162.05,164.49,161.44
2/18/15,162.19,4358252,161.86,162.47,160.64
2/17/15,160.96,2892929,159.75,161.41,159.73
2/13/15,160.4,3706909,158.78,160.8,158.64
2/12/15,158.52,3331904,158.72,159.5,158.09
2/11/15,158.2,3626629,157.76,159.09,157.17
2/10/15,158.56,4440579,156.74,158.56,155.08
2/9/15,155.75,2981444,156,157.5,155.4
2/6/15,156.72,3256440,157.34,158.08,156.23
2/5/15,157.91,5253628,157.29,158.59,157.1501
2/4/15,156.96,3676106,157.21,158.71,156.7
2/3/15,158.47,5536804,154.75,158.6,154.75
2/2/15,154.66,4711986,154,154.66,151.51
1/30/15,153.31,6563442,153.91,155.24,153.04
1/29/15,155.48,8312100,151.38,155.58,149.52
1/28/15,151.55,4493190,154,154.53,151.55
1/27/15,153.67,5659328,154.94,155.09,152.59
1/26/15,156.36,7887907,158.26,159.46,155.77
1/23/15,155.87,4830128,155.03,157.6,154.89
1/22/15,155.39,6118450,151.94,155.72,151.76
1/21/15,152.09,11891690,153.03,154.5,151.07
1/20/15,156.95,8368458,156.7,157.33,154.03
1/16/15,157.14,5755866,153.82,157.63,153.82
1/15/15,154.57,4251472,156.69,156.97,154.16
1/14/15,155.8,4679570,154.86,156.49,153.74
1/13/15,156.81,4376654,157.26,159.97,155.68
1/12/15,156.44,4185540,159,159.25,155.76
1/9/15,159.11,4485123,158.42,160.34,157.25
1/8/15,158.42,4240432,156.24,159.044,155.55
1/7/15,155.05,4694891,157.2,157.2,154.03
1/6/15,156.07,6140885,159.67,159.96,155.17
1/5/15,159.51,4877949,161.27,161.27,159.19
1/2/15,162.06,5521275,161.31,163.31,161
12/31/14,160.44,4007568,160.41,161.5,160.38
12/30/14,160.05,2820875,160.02,160.82,159.79
12/29/14,160.51,3328597,162,162.34,159.45
12/26/14,162.34,1912278,162.27,163.09,162.01
12/24/14,161.82,1869977,162.88,162.99,161.61
12/23/14,162.24,4044120,162.23,162.9,161.61
12/22/14,161.44,4671176,158.33,161.91,158.33
12/19/14,158.51,8863708,157.49,160.41,157.49
12/18/14,157.68,7289467,153.58,157.68,153.3
12/17/14,151.93,5135799,151.52,153.308,151.11
12/16/14,151.41,6781567,152.03,154.89,150.5
12/15/14,153.06,6489279,155.93,156.739,152.84
12/12/14,155.38,8603486,160.25,160.5,155.33
12/11/14,161.07,3987625,160.82,162.93,160.52
12/10/14,160.51,4081495,163.01,163.33,160.03
12/9/14,162.99,3865355,160.84,163.02,160.8
12/8/14,161.86,2851383,163.29,163.29,161.54
12/5/14,163.27,3013455,163.61,164.5,162.91
12/4/14,164.05,3860288,164.01,164.5,163.01
12/3/14,164.52,6432090,162.47,164.52,162
12/2/14,162.67,3465647,162.47,162.73,161.64
12/1/14,161.54,4165523,161.64,163.315,161.35
11/28/14,162.17,2405512,162.75,163.37,161.44
11/26/14,161.95,3966022,161.93,162.1,161.01
11/25/14,161.76,4062338,162.65,163.5,161.56
11/24/14,162.15,6615896,161.54,163.86,161.06
11/21/14,160.92,4076193,161.83,161.95,160.75
11/20/14,160.64,4182186,160.95,161.5,159.8
11/19/14,161.43,3801179,162.05,162.1,160.96
11/18/14,161.89,5410056,164.73,164.75,161.89
11/17/14,164.16,4795042,164.16,164.97,163.72
11/14/14,164.16,4974605,162.1,164.49,161.69
11/13/14,162.79,3239343,162,162.8,161.8
11/12/14,161.92,3377542,162.28,163,161.76
11/11/14,163.3,3534400,163.7,163.9,162.6
11/10/14,163.49,4956409,161.9,164.47,161.61
11/7/14,162.07,3491874,161.42,162.2069,160.85
11/6/14,161.46,4067487,161.28,161.53,160.05
11/5/14,161.82,4102438,163.13,163.54,161.56
11/4/14,162.65,4241264,164.34,164.36,162.24
11/3/14,164.36,4683808,164.25,164.54,163.375
10/31/14,164.4,5817961,165.48,165.59,163.6165
10/30/14,164.35,3895869,163.5,164.62,163.02
10/29/14,163.46,4738734,164.33,164.615,162.76
10/28/14,163.6,7894973,162,163.6,161.8
10/27/14,161.87,4989112,162,162.91,161.81
10/24/14,162.08,6652126,162.08,162.44,161.45
10/23/14,162.18,7599154,162.12,162.83,161.54
10/22/14,161.79,11084830,162.41,165.41,161.1
10/21/14,163.23,20947830,166.4,166.68,161.68
10/20/14,169.1,23393800,166.845,170.331,166.69
10/17/14,182.05,4350238,181.24,182.84,180.22
10/16/14,179.84,5578469,179.8,181.48,178.69
10/15/14,181.75,6895843,182.46,183.79,178.7488
10/14/14,183.8,3924621,184.89,185.72,183.59
10/13/14,183.52,3596738,185.49,186.65,183.42
10/10/14,185.93,5090174,185.86,187.74,185.1
10/9/14,186.42,2625359,189.12,189.5,186.09
10/8/14,189.36,2982451,185.97,189.6,185.61
10/7/14,185.71,2990954,187.77,188.12,185.54
10/6/14,189.04,2099525,189.69,190.89,188.71
10/3/14,188.67,3071521,188.11,189.37,187.56
10/2/14,186.91,2281749,187.66,187.78,186.24
10/1/14,187.17,3705432,189.91,190.4,186.79
9/30/14,189.83,2870283,189.64,190.85,189.15
9/29/14,189.64,2336317,188.51,189.96,188.12
9/26/14,190.06,2493862,188.93,190.33,188.61
9/25/14,189.01,4151355,192.05,192.5,188.97
9/24/14,192.31,3082583,191,192.45,189.88
9/23/14,191.62,3300715,192.75,193.07,191.52
9/22/14,193.11,3288454,193.72,194.14,192.63
9/19/14,194,8847306,194.54,195,193.19
9/18/14,193.75,2963346,192.79,194.13,192.71
9/17/14,192.8,3126159,193.22,193.64,192.3
9/16/14,192.96,2561528,191.25,193.57,190.82
9/15/14,191.81,2456411,191.42,192.49,190.58
9/12/14,191.28,2900953,191.47,191.6,190.57
9/11/14,191.72,2297955,191.08,192.78,190.12
9/10/14,191.54,2763994,190.12,192.15,190.1
9/9/14,189.99,2390391,190.34,190.74,189.78
9/8/14,190.14,2524233,190.75,191.2,189.51
9/5/14,191.2,2260202,190.53,191.75,190.09
9/4/14,190.68,2864944,191.69,192.69,190.06
9/3/14,191.95,1822765,192.39,192.95,191.86
9/2/14,191.56,2679529,192.68,192.97,190.93
8/29/14,192.3,2909422,192.28,192.75,191.14
8/28/14,192,1503582,191.47,192.2986,190.66
8/27/14,192.25,2190185,193.03,194.133,191.56
8/26/14,192.99,3158767,191.02,193.53,191.02
8/25/14,191.16,1723557,191.39,191.81,190.71
8/22/14,190.41,1940334,190.77,191.88,190.29
8/21/14,191.23,2496475,190.9,192.07,190.5
8/20/14,190.1,2177642,189.86,190.39,189.25
8/19/14,190.07,2038470,190.04,190.25,189.36
8/18/14,189.36,2418687,188.1,189.81,187.76
8/15/14,187.38,2814815,187.85,188.88,186.79
8/14/14,187.88,1929422,187.57,188.17,186.93
8/13/14,187.95,1794941,188,188.48,187.37
8/12/14,187.34,1858635,187.45,188.69,186.81
8/11/14,187.47,2527208,187.81,188.36,186.28
8/8/14,186.63,2781486,184.4,186.67,183.58
8/7/14,184.3,2708590,186.64,186.68,183.58
8/6/14,185.97,3847041,185.36,186.88,184.44
8/5/14,187.1,3307945,188.75,189.196,186.44
8/4/14,189.64,2125035,189.35,189.95,188.6
8/1/14,189.15,5178022,190.5,191.5,188.86
7/31/14,191.67,4207339,192.84,194.29,191.54
7/30/14,194,3943779,195.2,195.99,192.9
7/29/14,194.57,3264124,195.3,195.89,194.54
7/28/14,195.78,3242107,194.3,196.4,193.65
7/25/14,194.4,3376430,195.3,195.9,193.7901
7/24/14,195.24,3503667,193.95,195.62,193.75
7/23/14,193.63,3584165,194.11,194.9,193.57
7/22/14,194.09,4851325,191.59,194.72,191.56
7/21/14,190.85,4154446,191.3,191.7,189.25
7/18/14,192.5,8165628,191.96,193.44,190
7/17/14,192.49,8827453,192.36,195.95,192
7/16/14,192.36,7811181,192.24,193.36,190.76
7/15/14,188.49,4858779,189.54,190.08,188.21
7/14/14,189.86,4501073,188.55,190.44,188.53
7/11/14,188,2402540,187.73,188.35,186.705
7/10/14,187.7,3177816,186.44,188.05,186.21
7/9/14,188.42,3309559,187.68,188.9,186.89
7/8/14,187.22,3135115,187.65,188.08,186.37
7/7/14,188.04,2958707,187.61,188.27,187.44
7/3/14,188.53,2422363,188.39,188.806,187.35
7/2/14,188.39,5092954,186.34,188.99,186.17
7/1/14,186.35,6643078,181.7,187.27,181.7
6/30/14,181.27,4223820,181.33,181.93,180.26
6/27/14,181.71,4575380,179.77,182.46,179.66
6/26/14,180.37,3258470,180.87,181.37,179.27
6/25/14,180.72,2762820,180.25,180.97,180.06
6/24/14,180.88,3875358,181.5,183,180.65
6/23/14,182.14,3231689,181.92,182.25,181
6/20/14,181.55,10686760,182.59,182.67,181.4
6/19/14,182.82,3551005,184.12,184.47,182.356
6/18/14,183.6,3925158,182.04,183.61,181.79
6/17/14,182.26,2445357,181.9,182.81,181.56
6/16/14,182.35,3538718,182.4,182.71,181.235
6/13/14,182.56,2773423,182,183,181.52
6/12/14,181.22,4425086,182.48,182.55,180.91
6/11/14,182.25,4061486,183.61,184.2,182.01
6/10/14,184.29,4138348,186.2,186.2199,183.82
6/9/14,186.22,2728403,186.22,187.64,185.96
6/6/14,186.37,3296692,186.47,187.65,185.9
6/5/14,185.98,2852248,184.66,186.09,183.92
6/4/14,184.51,2375817,184.71,185.45,184.2
6/3/14,184.37,2515006,185.55,185.76,184.12
6/2/14,185.69,3200540,184.76,186.2801,184.67
5/30/14,184.36,4620386,183.38,184.57,182.49
5/29/14,183.76,2759903,183.64,183.78,182.33
5/28/14,183.08,3721398,184.48,184.88,182.94
5/27/14,184.78,4793716,184.8,185.65,183.93
5/23/14,185.94,2562907,185.84,186.14,185.3101
5/22/14,185.68,2215309,186.45,186.45,185.03
5/21/14,186.39,2984907,185.85,187.16,184.95
5/20/14,184.89,3023761,186.25,186.7,184.7
5/19/14,187,3270670,186.61,187.13,186.04
5/16/14,187.06,3946049,186.27,187.41,185.93
5/15/14,186.46,4202156,189.07,189.08,186.18
5/14/14,188.72,5251499,191.91,191.99,188.17
5/13/14,192.19,2226577,192.79,193.03,191.76
5/12/14,192.57,3777411,191.12,193.02,190.94
5/9/14,190.08,2261646,188.98,190.5854,188.37
5/8/14,188.91,2431943,189.16,190.57,188.23
5/7/14,189.3,3817452,189.34,190.3,186.93
5/6/14,190.03,3186237,190.93,190.95,189.25
5/5/14,191.26,2222041,191.05,191.49,189.8
5/2/14,191.44,3049853,193.75,193.84,191.25
5/1/14,193.53,3673954,196.31,196.74,193.15
4/30/14,196.47,4206079,194.38,196.86,194.35
4/29/14,195.11,4626270,193.59,195.94,193.41
4/28/14,193.14,5632139,191.14,193.99,190.58
4/25/14,189.63,3871007,190.54,190.67,189.11
4/24/14,190.22,4407111,192.22,192.22,190.03
4/23/14,191.73,4735761,191.79,192.41,190.11
4/22/14,192.15,3878576,192.01,193,191.2
4/21/14,192.27,5419311,189.8,192.805,189.74
4/17/14,190.01,11248880,187.25,190.7,187.01
4/16/14,196.4,8467967,198.05,198.71,195
4/15/14,197.02,5351281,195.98,197.41,195.42
4/14/14,197.77,5431064,196.24,198.24,195.88
4/11/14,195.19,4834989,195.04,197,194.27
4/10/14,195.68,8417865,196.06,199.21,195.66
4/9/14,196.64,5480087,193.88,197,193.6
4/8/14,193.29,5112029,193.89,194.1675,192.6898
4/7/14,194.52,6740548,191.72,195.309,191.57
4/4/14,191.77,6089856,193.12,193.97,191.28
4/3/14,192.69,4074541,193.2,193.38,192.35
4/2/14,193.55,4923642,194.24,194.5,192.49
4/1/14,194.5,5394135,193.12,195.13,192.78
3/31/14,192.49,8537265,191.64,193.77,191.4
3/28/14,190.45,5193721,189.94,192.62,189.11
3/27/14,189.83,6749697,191.91,192.67,189.322
3/26/14,192.62,6851710,194.98,195.63,191.96
3/25/14,195.04,10902080,188.76,195.395,188.7
3/24/14,188.25,5738487,187.43,189.44,187.37
3/21/14,186.67,12535240,188.5,188.7,186.4
3/20/14,187.9,5059611,184.47,188.26,184.17
3/19/14,184.71,4319687,185.6,186.7,183.5001
3/18/14,186.81,3959058,185.99,187.9,185.54
3/17/14,185.81,4938122,182.66,186.35,182.66
3/14/14,182.21,5479729,183.89,184.29,182.21
3/13/14,183.9,4912569,186.41,187,183.71
3/12/14,186.22,4833043,186.01,187.45,185.89
3/11/14,186.76,4229458,187.41,188.45,186.04
3/10/14,186.39,4591236,187.55,188.37,185.849
3/7/14,187.68,4117815,188.35,188.92,187.18
3/6/14,187.64,3817326,187.37,188.39,186.9
3/5/14,187.14,3485229,186.57,187.95,186.4
3/4/14,186.44,4732965,185.81,187.16,185.68
3/3/14,184.26,3950114,183.33,184.64,182.82
2/28/14,185.17,4667852,185.38,186.12,183.65
2/27/14,185.27,3827755,183.83,185.95,183.81
2/26/14,184.06,3740658,183.94,185.28,183.56
2/25/14,183.23,3902289,183.52,184.6,182.88
2/24/14,183.45,4595312,182.82,185.16,182.82
2/21/14,182.79,5699317,184.25,185.71,182.62
2/20/14,184.26,4968166,182.96,184.8599,182.79
2/19/14,182.95,4671489,182.74,185.65,182.41
2/18/14,183.19,4435184,183.18,184,182.32
2/14/14,183.69,4665473,181.26,184.43,180.99
2/13/14,181.84,4481978,178.22,182.36,177.86
2/12/14,180.24,3983048,179.52,181.25,179.26
2/11/14,179.7,4647293,176.81,180.39,176.8
2/10/14,177.14,3540399,176.97,177.65,176.25
2/7/14,177.25,4725597,175.64,177.56,175.07
2/6/14,174.67,4292241,173.97,174.85,173.79
2/5/14,174.24,4712296,172.19,174.97,172.19
2/4/14,172.84,4349776,173.53,173.75,172.36
2/3/14,172.9,7186803,176.02,176.02,172.72
1/31/14,176.68,5193390,176.11,177.835,175.34
1/30/14,177.36,4853735,177.17,177.86,176.36
1/29/14,176.4,4970930,175.98,178.53,175.89
1/28/14,176.85,5333292,178.05,178.45,176.16
1/27/14,177.9,5208563,179.605,179.65,177.66
1/24/14,179.64,6933359,181.25,182.8141,179.64
1/23/14,182.73,6973870,181.43,183.72,180.71
1/22/14,182.25,13796110,181.28,183.5,179.67
1/21/14,188.43,11013900,190.23,190.39,186.79
1/17/14,190.09,7644597,188.04,190.81,187.86
1/16/14,188.76,4770018,187.53,188.99,186.8
1/15/14,187.74,4816491,185.82,188.65,185.49
1/14/14,185.92,4619224,185.06,186.428,183.8818
1/13/14,184.16,5784692,186.26,186.95,183.86
1/10/14,187.26,4022381,188.31,188.57,186.28
1/9/14,187.38,4321330,189.02,189.5,186.55
1/8/14,187.97,4603156,189.33,189.4175,187.26
1/7/14,189.71,5932330,186.39,190.35,186.38
1/6/14,186,4067790,187.15,187.355,185.3
1/3/14,186.64,4063215,185.83,187.35,185.3
1/2/14,185.53,4546489,187.21,187.4,185.2
12/31/13,187.57,3619745,186.49,187.79,186.3
12/30/13,186.41,3018390,185.32,186.7,184.67
12/27/13,185.08,3381617,185.84,186.5,184.56
12/26/13,185.35,3325672,183.56,185.56,183.51
12/24/13,183.22,1613614,181.955,183.5,181.91
12/23/13,182.23,4079868,181.05,182.93,180.61
12/20/13,180.02,7653466,180.12,182,180.02
12/19/13,180.22,5927019,177.88,180.54,177.88
12/18/13,178.7,5697697,176.45,178.74,174.851
12/17/13,175.76,5471936,177.36,177.49,175.12
12/16/13,177.85,7516991,173.22,178.35,172.73
12/13/13,172.8,4184375,173.52,174.379,172.73
12/12/13,173.37,5667903,175.06,175.8,173.3
12/11/13,175.2,4089288,177,177.76,175.1
12/10/13,177.12,4127768,176.9,177.67,176.06
12/9/13,177.46,3796564,177.99,178.152,176.83
12/6/13,177.67,4739819,176.7,178,176.01
12/5/13,176.08,4384941,176.15,176.86,175.28
12/4/13,175.74,5267364,175.37,177.5,175.16
12/3/13,176.08,5852389,177,178.23,175.64
12/2/13,177.48,4559956,179.46,179.59,177.12
11/29/13,179.68,2870500,179.21,180.76,179
11/27/13,178.97,4594274,177.83,180.18,177.82
11/26/13,177.31,5755974,178.67,178.94,177.31
11/25/13,178.94,7161754,180.25,180.75,177.82
11/22/13,181.3,7610216,183.5,184.99,179.92
11/21/13,184.13,4459451,185.54,185.75,183.411
11/20/13,185.19,3645774,185.22,186.24,184.645
11/19/13,185.25,4576892,184.63,186.2,184.15
11/18/13,184.47,5344864,183.52,184.99,183.27
11/15/13,183.19,5176136,182.38,183.28,181.16
11/14/13,182.21,6321524,180.48,183.2,179.66
11/13/13,183.55,4700516,182.27,183.55,181.59
11/12/13,183.07,4258523,182.53,184.0487,182.26
11/11/13,182.88,5222299,180.19,183.39,180.04
11/8/13,179.99,6275035,178.83,180.08,177.35
11/7/13,180,5219526,179.6,181.39,179.6
11/6/13,179.19,4560079,177.91,179.75,177.78
11/5/13,177.85,6096778,179.54,179.8,177.71
11/4/13,180.27,3483345,179.9,180.8,179.34
11/1/13,179.23,3644428,179.81,180.339,178.88
10/31/13,179.21,4318085,179.65,181.67,179.04
10/30/13,180.15,5273734,181.69,182.18,179.86
10/29/13,182.12,8904420,177.62,182.32,177.5
10/28/13,177.35,3697807,177.04,177.89,176.2
10/25/13,176.85,4842768,178.43,179.1,176.26
10/24/13,177.8,5533295,176.43,177.89,176.25
10/23/13,175.77,5409403,175.09,175.99,174.4
10/22/13,174.97,6977259,173.35,175.57,172.9512
10/21/13,172.86,7079506,174.42,174.75,172.6301
10/18/13,173.78,10547970,174.8,175,173.25
10/17/13,174.83,22356370,173.84,177,172.57
10/16/13,186.73,6613629,185.42,186.73,184.994
10/15/13,184.66,3365105,185.74,185.94,184.22
10/14/13,186.97,2663107,185.41,186.99,184.42
10/11/13,186.16,3232628,185.25,186.23,184.12
10/10/13,184.77,3658906,183.17,184.77,182.358
10/9/13,181.32,4423494,179.37,181.67,179.1
10/8/13,178.72,5578329,181.89,181.99,178.71
10/7/13,182.01,3966427,181.85,183.31,181.85
10/4/13,184.1,2863648,184.17,185.13,183.58
10/3/13,183.86,3211758,184.7,184.96,183
10/2/13,184.96,3617059,185.54,186.3099,184.41
10/1/13,186.38,2681173,185.34,186.65,184.65
9/30/13,185.18,3978234,185.56,186.74,184.34
9/27/13,186.92,3905485,188.87,188.94,186.45
9/26/13,190.22,2093584,190.1,191.76,189.455
9/25/13,189.47,2654533,190.14,190.62,188.5
9/24/13,189.97,3002362,190.93,191.56,189.66
9/23/13,190.99,3340791,190.06,192.41,189.3301
9/20/13,190.02,8525872,193.96,194.4299,190.02
9/19/13,193.39,3178067,194.18,194.89,193.22
9/18/13,194.42,3841726,192.6,194.89,192
9/17/13,192.16,2930938,193.42,194.15,191.83
9/16/13,193.15,3906886,193.7,194.81,192.61
9/13/13,192.17,3710354,191.21,193.1,191
9/12/13,190.73,3354845,190.96,191.32,189.85
9/11/13,190.7,4962922,186.83,190.87,186.82
9/10/13,186.6,3149630,187.2,187.65,186.37
9/9/13,184.98,3017239,183.68,185.49,183.31
9/6/13,183.03,2903517,184.65,184.99,182.65
9/5/13,184.15,2867633,183.35,185,183.07
9/4/13,183.13,2597909,183.58,184.19,182.31
9/3/13,183.96,3487169,183.63,184.32,182.51
8/30/13,182.27,2731041,182.75,182.99,181.51
8/29/13,182.64,2980880,181.96,183.7,181.44
8/28/13,182.16,3979196,182.68,183.47,181.1
8/27/13,182.74,3190430,183.63,184.5,182.5701
8/26/13,184.74,2174062,185.27,187,184.68
8/23/13,185.42,2294992,185.34,185.74,184.57
8/22/13,185.19,2354336,185.65,186.25,184.25
8/21/13,184.86,3551007,184.67,186.57,184.28
8/20/13,184.56,3121998,184.37,185.63,183.1685
8/19/13,184.23,3248927,185.3,186.5,183.9787
8/16/13,185.34,3426429,185.54,186.46,185.34
8/15/13,185.79,3692360,186.23,187,185.45
8/14/13,187.53,2892302,188.58,188.926,187.3
8/13/13,188.42,3542932,189.54,189.99,187.56
8/12/13,189.09,3026539,186.97,189.556,186.89
8/9/13,187.82,3249553,188,189.16,187
8/8/13,187.93,4547555,189.45,189.87,186.79
8/7/13,188.56,3901716,189.6,189.93,188.05
8/6/13,190.99,5932764,192.26,192.51,190.27
8/5/13,195.5,2490863,195.16,195.88,194.35
8/2/13,195.16,3860908,195.5,195.5,193.2215
8/1/13,195.81,2877770,196.65,197.17,195.41
7/31/13,195.04,3809982,194.49,196.9099,194.49
7/30/13,196.01,2663216,196.99,197.83,195.81
7/29/13,196.21,2113654,196.83,197.19,195.53
7/26/13,197.35,2485006,196.59,197.37,195
7/25/13,197.22,3014255,196.3,197.83,195.66
7/24/13,196.61,2957339,195.95,197.3,195.861
7/23/13,194.98,2864014,194.21,196.43,194.1
7/22/13,194.09,3397910,193.4,195.79,193.2804
7/19/13,193.54,6997445,197.91,197.99,193.24
7/18/13,197.99,8393110,198.27,200.94,195.99
7/17/13,194.55,6784863,194.72,194.89,193.03
7/16/13,193.85,3746345,194.04,194.58,192.685
7/15/13,194,5677988,192.42,194.89,191.68
7/12/13,192.07,4495419,193.07,193.6999,191.5901
7/11/13,192.8,4179023,193.78,194.11,192.61
7/10/13,192.25,3934933,191.51,193.43,191.2714
7/9/13,191.3,5204244,191.88,192.8,190.78
7/8/13,194.98,2948458,195.6,195.78,194.61
7/5/13,194.93,2405596,194.49,195.16,192.35
7/3/13,193.25,1878313,190.98,194.22,190.51
7/2/13,191.5,3657855,190.78,193.23,190.26
7/1/13,191.28,4442222,192.15,193.8,191.12
6/28/13,191.11,10056560,191.73,192.66,188.41
6/27/13,195.65,3513927,196.05,196.9,195.29
6/26/13,194.86,3319852,195.97,196.23,194.5
6/25/13,194.98,3847821,195.31,195.59,193.15
6/24/13,193.54,4356153,193.99,194.91,191.34
6/21/13,195.46,8918718,198.5,198.52,193.5401
6/20/13,197.35,4515879,200.67,201.7,197.28
6/19/13,201.94,2846004,204.44,205.03,201.93
6/18/13,204.87,3277951,203.02,206.09,202.87
6/17/13,203.04,3220009,203.44,205.1713,202.55
6/14/13,202.2,2804459,203.97,204.745,201.81
6/13/13,203.77,2899698,201.01,204.4,200.34
6/12/13,201.2,3409755,204.59,205.23,200.51
6/11/13,203.98,2814520,203.17,205.95,202.51
6/10/13,205.02,2652220,206.97,206.98,204.9
6/7/13,206.35,2953140,204.85,206.35,204.11
6/6/13,203.8,3679532,203,204.2,201.47
6/5/13,202.74,4215365,205.16,206.29,202.4
6/4/13,206.19,3598199,208.6,209,205.08
6/3/13,208.95,3323648,208.25,210.05,207.33
5/31/13,208.02,4949606,208.59,211.98,208.02
5/30/13,209.36,4399697,206.97,210.99,206.97
5/29/13,207.92,3439213,206.22,208.42,206.04
5/28/13,207.78,4010644,207.44,208.59,207.16
5/24/13,205.72,3295637,204.69,206.43,204.42
5/23/13,206.16,5180340,205.48,208.61,205.13
5/22/13,206.99,5187031,208.5,210.15,206.121
5/21/13,208.65,2981691,207.24,209.48,207
5/20/13,207.6,3614453,208.02,209.15,207.42
5/17/13,208.44,5704295,205.25,209.5,204.99
5/16/13,204.69,4506972,204,206.59,204
5/15/13,203.32,4027770,202.25,203.6799,202.04
5/14/13,203.21,3701203,202.09,203.67,202.08
5/13/13,202.47,3648033,204.18,204.47,202.22
5/10/13,204.47,3279458,203.37,204.53,202.82
5/9/13,203.24,3541906,204.69,205,202.72
5/8/13,204.82,3601645,202.94,204.85,202.51
5/7/13,203.63,3429515,202.81,203.73,201.65
5/6/13,202.78,4826441,203.79,203.99,201.52
5/3/13,204.51,4490991,203.94,205.319,203.75
5/2/13,202.39,3945239,200.12,202.43,199.75
5/1/13,199.63,4899267,201.87,202.17,199.2
4/30/13,202.54,7535423,199.13,202.59,197.35
4/29/13,199.15,5933205,194.78,199.68,194.65
4/26/13,194.31,3490234,194.16,194.71,193.25
4/25/13,193.95,4651956,192.69,195.17,192.32
4/24/13,191.71,3693788,192.16,192.5,191.09
4/23/13,191.61,6295379,189.27,192.555,188.61
4/22/13,187.83,9840902,191.15,191.38,187.68
4/19/13,190,18845420,195.74,196.5,189.76
4/18/13,207.15,6378240,210.11,210.25,206.15
4/17/13,209.67,3269774,210.53,211.09,209.5
4/16/13,212,2860054,210.84,212,209.2
4/15/13,209.26,4217875,210.44,211.69,209.26
4/12/13,211.38,3165397,210.79,211.49,209.78
4/11/13,212.92,3655566,211.5,213.09,210.85
4/10/13,212,3523612,211.86,212.51,210.47
4/9/13,209.22,2577249,209.56,210,208.61
4/8/13,209.32,2351166,209.07,209.32,207.33
4/5/13,209.41,4147677,209.1,209.84,206.34
4/4/13,211.31,3709490,212.77,212.93,210.04
4/3/13,212.66,3128618,214.32,214.89,212.6275
4/2/13,214.36,3116554,212.92,214.71,211.57
4/1/13,212.38,2144926,212.8,213.5,211.25
3/28/13,213.3,3752899,209.83,213.44,209.735
3/27/13,210.89,3222381,210.96,212.16,210.1
3/26/13,212.36,2300140,211.77,212.504,211.5
3/25/13,210.74,3242463,212.54,212.81,210.05
3/22/13,212.08,3015847,212.21,213.17,211.619
3/21/13,212.26,5830166,212.96,213,210.11
3/20/13,215.06,3018753,214.76,215.82,214.3
3/19/13,213.44,3198377,214.13,215.12,211.829
3/18/13,213.21,3006125,212.9,214.5,212.64
3/15/13,214.92,7935024,215.38,215.9,213.41
3/14/13,215.8,5505484,212.15,215.86,212.15
3/13/13,212.06,3355689,210.2,212.36,209.77
3/12/13,210.55,3591161,209.4,210.73,209.09
3/11/13,210.08,3048901,210.04,210.1999,209.04
3/8/13,210.38,3700086,209.85,210.74,209.43
3/7/13,209.42,3884317,208.29,209.6,208.24
3/6/13,208.38,3594899,207.03,208.49,206.66
3/5/13,206.53,3807706,205.86,207.7,205.69
3/4/13,205.19,3693365,202.59,205.19,202.55
3/1/13,202.91,3307694,200.65,202.94,199.36
2/28/13,200.83,4689698,202.18,203.123,200.79
2/27/13,202.33,4185545,198.89,202.75,198.6
2/26/13,199.14,3391562,198.63,199.9,197.84
2/25/13,197.51,3845176,201.67,202.49,197.51
2/22/13,201.09,3107876,199.23,201.09,198.84
2/21/13,198.33,3923051,198.63,199.07,198.11
2/20/13,199.31,3715311,200.62,201.72,198.86
2/19/13,200.32,2998317,200.6,201.89,200.22
2/15/13,200.98,3627887,199.98,201.25,199.82
2/14/13,199.65,3294126,199.73,200.32,199.26
2/13/13,200.09,2169757,200.65,200.95,199.57
2/12/13,200.04,2461779,200.01,200.735,199.02
